id,url,full_name,park_code,description,latitude,longitude,activities,topics,states,designation,cost,entrance,standard_hours,holidays
11E73438-0CCC-4441-A76A-1995F67F2D89,https://www.nps.gov/kefj/index.htm,Kenai Fjords National Park,kefj,"At the edge of the Kenai Peninsula lies a land where the ice age lingers. Nearly 40 glaciers flow from the Harding Icefield, Kenai Fjords' crowning feature. Wildlife thrives in icy waters and lush forests around this vast expanse of ice. Sugpiaq people relied on these resources to nurture a life entwined with the sea. Today, shrinking glaciers bear witness to the effects of our changing climate.",59.81804414,-150.106502,"['Astronomy', 'Stargazing', 'Boating', 'Boat Tour', 'Camping', 'Backcountry Camping', 'Canoe or Kayak Camping', 'Car or Front Country Camping', 'Climbing', 'Mountain Climbing', 'Ice Climbing', 'Dog Sledding', 'Fishing', 'Freshwater Fishing', 'Fly Fishing', 'Saltwater Fishing', 'Food', 'Flying', 'Helicopter Flying', 'Fixed Wing Flying', 'Guided Tours', 'Boat Tour', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Paddling', 'Canoe or Kayak Camping', 'Kayaking', 'Junior Ranger Program', 'Skiing', 'Cross-Country Skiing', 'Snowmobiling', 'Snowshoeing', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Shopping', 'Bookstore and Park Store']","['Archeology', 'Maritime', 'Coastal Defenses', 'Maritime - Military', 'Military', 'US Army', 'Native American Heritage', 'Wars and Conflicts', 'World War II', 'Animals', 'Birds', 'Fish', 'Climate Change', 'Coasts, Islands and Atolls', 'Estuaries and Mangroves', 'Forests and Woodlands', 'Coniferous Forests', 'Rainforest', 'Geology', 'Glaciers', 'Mountains', 'Night Sky', 'Aurora Borealis', 'Oceans', 'Whales', 'Rock Landscapes and Features', 'Scenic Views', 'Trails', 'Unique Species', 'Endangered', 'Watersheds', 'Waterfalls', 'Wilderness']",AK,National Park,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
A1901BAE-94DB-44E4-96D4-1E07422EDF6E,https://www.nps.gov/keaq/index.htm,Kenilworth Park & Aquatic Gardens,keaq,"Deep within Kenilworth lies an oasis, hidden behind trees and cattails. It's a place where beavers build their homes and turtles sleep on logs. Lotus blooms rise from the muck and lilies sit on the water. The wind dances with the dragonflies, rustling through the trees, carrying the song of the birds until it brushes across your face, fading to a whisper, saying ""come join.""",38.9128,-76.9434,"['Arts and Culture', 'Craft Demonstrations', 'Cultural Demonstrations', 'Food', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Hiking', 'Junior Ranger Program', 'Wildlife Watching', 'Birdwatching', 'Shopping', 'Bookstore and Park Store']","['Arts', 'Photography', 'Native American Heritage', 'Schools and Education', 'Urban America', 'Wars and Conflicts', 'Civil War', ""Women's History"", 'Animals', 'Birds', 'Tortoises and Turtles', 'Forests and Woodlands', 'Deciduous Forests', 'Grasslands', 'Meadows', 'River and Riparian', 'Trails', 'Water Trails', 'Watersheds', 'Wetlands', 'Marshes', 'Swamps']",DC,,0,Entrance - Free,"{'wednesday': '8:00AM - 4:00PM', 'monday': '8:00AM - 4:00PM', 'thursday': '8:00AM - 4:00PM', 'sunday': '8:00AM - 4:00PM', 'tuesday': '8:00AM - 4:00PM', 'friday': '8:00AM - 4:00PM', 'saturday': '8:00AM - 4:00PM'}","['Christmas Day', 'Thanksgiving', ""New Year's Day"", 'Lotus and Lily Festival Special Hours']"
AA1E3B48-8B98-4F47-A642-C266A92AB523,https://www.nps.gov/kemo/index.htm,Kennesaw Mountain National Battlefield Park,kemo,"Kennesaw Mountain National Battlefield Park is a 2,965 acre National Battlefield that preserves a Civil War battleground of the Atlanta Campaign. Opposing forces maneuvered and fought here from June 19, 1864 until July 2, 1864. Although most famous as a Civil War battlefield, Kennesaw Mountain has a much richer story.",33.95370717,-84.59214186,"['Biking', 'Road Biking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Self-Guided Tours - Auto', 'Hiking', 'Junior Ranger Program', 'Museum Exhibits']","['Military', 'Infantry and Militia', 'Artillery', 'Cavalry', 'Native American Heritage', 'Social Movements', 'Civil Rights', 'Conservation Movement', 'Wars and Conflicts', 'Civil War', 'Geology', 'Mountains', 'Trails']",GA,National Battlefield Park,['5.00'],['Entrance - Private Vehicle'],"{'wednesday': '6:30AM - 8:30PM', 'monday': '6:30AM - 8:30PM', 'thursday': '6:30AM - 8:30PM', 'sunday': '6:30AM - 8:30PM', 'tuesday': '6:30AM - 8:30PM', 'friday': '6:30AM - 8:30PM', 'saturday': '6:30AM - 8:30PM'}",['Standard Time']
E25D6277-11D8-425F-8498-718C98B13854,https://www.nps.gov/kewe/index.htm,Keweenaw National Historical Park,kewe,"From 7,000 years ago to the 1900s people mined Keweenaw copper. Native peoples made copper into tools and trade items. Investors and immigrants arrived in the 1800s in a great mineral rush, developing thriving industries and cosmopolitan communities. Though the mines have since closed, their mark is still visible on the land and people.",47.1792308,-88.52275344,"['Biking', 'Mountain Biking', 'Road Biking', 'Compass and GPS', 'Geocaching', 'Food', 'Guided Tours', 'Self-Guided Tours - Walking', 'Self-Guided Tours - Auto', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Junior Ranger Program', 'Park Film', 'Museum Exhibits']","['Archeology', 'Industry', 'Mining', 'Immigration', 'Animals', 'Geology']",MI,National Historical Park,0,Entrance - Free,"{'wednesday': 'Sunrise to Sunset', 'monday': 'Sunrise to Sunset', 'thursday': 'Sunrise to Sunset', 'sunday': 'Sunrise to Sunset', 'tuesday': 'Sunrise to Sunset', 'friday': 'Sunrise to Sunset', 'saturday': 'Sunrise to Sunset'}",
C7C40543-5879-48FC-8E55-C26F3E0B4CCD,https://www.nps.gov/kimo/index.htm,Kings Mountain National Military Park,kimo,"Thomas Jefferson called it ""The turn of the tide of success."" The battle of Kings Mountain, fought October 7th, 1780, was an important American victory during the Revolutionary War. The battle was the first major patriot victory to occur after the British invasion of Charleston, SC in May 1780. The park preserves the site of this important battle.",35.13900723,-81.38978712,"['Guided Tours', 'Self-Guided Tours - Walking', 'Living History', 'Junior Ranger Program', 'Park Film']","['American Revolution', 'Military', 'Battlefields', 'Monuments and Memorials', 'Wars and Conflicts', 'American Revolutionary War']",SC,National Military Park,0,Entrance - Free,"{'wednesday': '9:00AM - 5:00PM', 'monday': '9:00AM - 5:00PM', 'thursday': '9:00AM - 5:00PM', 'sunday': '9:00AM - 5:00PM', 'tuesday': '9:00AM - 5:00PM', 'friday': '9:00AM - 5:00PM', 'saturday': '9:00AM - 5:00PM'}","['Christmas Day', 'Thanksgiving Day', ""New Year's Day"", 'Martin Luther King Day', 'Columbus Day', ""Washington's Birthday""]"
0529BC85-CD42-4DA9-AC60-CAD7C40C3525,https://www.nps.gov/klse/index.htm,Klondike Gold Rush - Seattle Unit National Historical Park,klse,"Seattle flourished during and after the Klondike Gold Rush. Merchants supplied people from around the world passing through this port city on their way to a remarkable adventure in the Yukon Territory of Canada. Today, the park is your gateway to learn about the Klondike Gold Rush, explore the area's public lands, and engage with the local community.",47.5993663,-122.3319664,"['Guided Tours', 'Self-Guided Tours - Walking', 'Living History', 'Park Film', 'Museum Exhibits']","['Banking', 'Engineering', 'Immigration', 'Westward Expansion', 'The Gold Rush']",WA,National Historical Park,0,Entrance - Free,"{'wednesday': '10:00AM - 5:00PM', 'monday': 'Closed', 'thursday': '10:00AM - 5:00PM', 'sunday': '10:00AM - 5:00PM', 'tuesday': 'Closed', 'friday': '10:00AM - 5:00PM', 'saturday': '10:00AM - 5:00PM'}","['Christmas Day', 'Veterans Day', 'Thanksgiving Day', ""New Year's 2021""]"
5D4AA834-B601-44A8-B786-FF3306BA8A39,https://www.nps.gov/klgo/index.htm,Klondike Gold Rush National Historical Park,klgo,"Headlines screamed ""Gold!"" The dream of a better life catapulted thousands of people to Alaska and the Yukon Territory. Their journey shaped them, and changed the people they encountered and the north forever. Today, the park remembers the trails, boomtowns, and stories of the Klondike Gold Rush.",59.61042373,-135.2618535,"['Arts and Culture', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Group Camping', 'RV Camping', 'Climbing', 'Mountain Climbing', 'Food', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Junior Ranger Program', 'Playground', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Architecture and Building', 'African American Heritage', 'Archeology', 'Ruins', 'Arts', 'Asian American Heritage', 'Birthplace', 'Burial, Cemetery and Gravesite', 'Colonization and Settlement', 'Commerce', 'Trade', 'Engineering', 'Explorers and Expeditions', 'Industry', 'Mining', 'Logging and Timber Cutting', 'Immigration', 'Maritime', 'Migrations', 'Military', 'US Army', 'Native American Heritage', 'Social Movements', 'Civil Rights', 'Voting Rights and Suffrage', 'Transportation', 'Roads, Routes and Highways', 'Trains and Railroads', 'Tragic Events', 'Massacres', 'Westward Expansion', 'Homesteading', 'The Gold Rush', ""Women's History"", 'Animals', 'Birds', 'Climate Change', 'Coasts, Islands and Atolls', 'Foothills, Plains and Valleys', 'Forests and Woodlands', 'Coniferous Forests', 'Deciduous Forests', 'Rainforest', 'Geology', 'Glaciers', 'Mountains', 'Natural Sounds', 'Oceans', 'Scenic Views', 'Trails', 'Unique Species', 'Wilderness']",AK,National Historical Park,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}","['Christmas', ""President's Day"", 'Winter Hours', 'Veterans Day', 'MLK', ""New Year's Day"", 'Thanksgiving', 'Columbus Day']"
0103833B-8114-4483-9754-11B5171BCB20,https://www.nps.gov/knri/index.htm,Knife River Indian Villages National Historic Site,knri,"Earthlodge people hunted bison and other game, but were in essence farmers living in villages along the Missouri and its tributaries. The site was a major Native American trade center for hundreds of years prior to becoming an important market place for fur traders after 1750.",47.3540219,-101.3860533,"['Arts and Culture', 'Craft Demonstrations', 'Cultural Demonstrations', 'Live Music', 'Compass and GPS', 'Geocaching', 'Fishing', 'Freshwater Fishing', 'Food', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Hands-On', 'Citizen Science', 'Arts and Crafts', 'Hiking', 'Junior Ranger Program', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Architecture and Building', 'Archeology', 'Arts', 'Explorers and Expeditions', 'Military', 'Indigenous and Native Warrior', 'Native American Heritage', 'Schools and Education', ""Women's History"", 'Animals', 'Grasslands', 'Prairies', 'Scenic Views', 'Thickets and Shrublands', 'Trails']",ND,National Historic Site,0,Entrance - Free,"{'wednesday': '9:00AM - 5:00PM', 'monday': '9:00AM - 5:00PM', 'thursday': '9:00AM - 5:00PM', 'sunday': '9:00AM - 5:00PM', 'tuesday': '9:00AM - 5:00PM', 'friday': '9:00AM - 5:00PM', 'saturday': '9:00AM - 5:00PM'}",
691831BF-F280-4E02-BF4A-FF476BC66B23,https://www.nps.gov/kova/index.htm,Kobuk Valley National Park,kova,"Caribou, sand dunes, the Kobuk River, Onion Portage - just some of the facets of Kobuk Valley National Park. Thousands of caribou migrate through, their tracks crisscrossing sculpted dunes. The Kobuk River is an ancient and current corridor for people and wildlife. For 9000 years, people came to Onion Portage to harvest caribou as they swam the river. Even today, that rich tradition continues.",67.35631336,-159.2002293,"['Boating', 'Camping', 'Backcountry Camping', 'Fishing', 'Freshwater Fishing', 'Flying', 'Fixed Wing Flying', 'Hands-On', 'Arts and Crafts', 'Hiking', 'Backcountry Hiking', 'Paddling', 'Canoeing', 'Canoe or Kayak Camping', 'Junior Ranger Program', 'Wildlife Watching', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Archeology', 'Migrations', 'Animals', 'Arctic', 'Dunes', 'Night Sky', 'Aurora Borealis', 'Unique Species', 'Rare', 'Watersheds', 'Wilderness']",AK,National Park,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
0DEA542F-01B7-4631-8AAD-124161D7B7E6,https://www.nps.gov/kowa/index.htm,Korean War Veterans Memorial,kowa,"At the Korean War Veterans Memorial, ""Our nation honors her sons and daughters who answered the call to defend a country they never knew and a people they never met.""",38.88784226,-77.04773857,"['Guided Tours', 'Self-Guided Tours - Walking', 'Junior Ranger Program']","['Wars and Conflicts', 'Korean War']",DC,,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
D50B95B0-11C7-4F0A-8B3A-9BAC66E8F1A7,https://www.nps.gov/lyba/index.htm,LBJ Memorial Grove on the Potomac,lyba,"From this distance the seat of national power appears pristine across the river, so President Johnson came here often when he needed to escape from the stresses of building a Great Society. After he died, his wife chose this place for his memorial. A landscape of serpentine paths, white pines, a granite monolith, and an open meadow honors his legacy of social justice and conservation legislation.",38.87858036,-77.05145832,"['Biking', 'Road Biking', 'Hiking', 'Off-Trail Permitted Hiking', 'Paddling', 'Canoeing', 'Kayaking', 'Wildlife Watching', 'Birdwatching']","['Monuments and Memorials', 'Presidents', 'Social Movements', 'Civil Rights', 'Voting Rights and Suffrage', 'Animals', 'Birds', 'Scenic Views']",DC,,0,Entrance - Free,"{'wednesday': '6:00AM - 10:00PM', 'monday': '6:00AM - 10:00PM', 'thursday': '6:00AM - 10:00PM', 'sunday': '6:00AM - 10:00PM', 'tuesday': '6:00AM - 10:00PM', 'friday': '6:00AM - 10:00PM', 'saturday': '6:00AM - 10:00PM'}",
5F76F85B-23F4-4616-AA0B-A26E8DE76593,https://www.nps.gov/lacl/index.htm,Lake Clark National Park & Preserve,lacl,"Lake Clark National Park and Preserve is a land of stunning beauty. Volcanoes steam, salmon run, bears forage, and craggy mountains reflect in shimmering turquoise lakes. Here, too, local people and culture still depend on the land and water. Venture into the park to become part of the wilderness.",60.57405857,-153.55535,"['Astronomy', 'Stargazing', 'Biking', 'Boating', 'Motorized Boating', 'Camping', 'Backcountry Camping', 'Canoe or Kayak Camping', 'Climbing', 'Mountain Climbing', 'Compass and GPS', 'Orienteering', 'Fishing', 'Freshwater Fishing', 'Fly Fishing', 'Flying', 'Fixed Wing Flying', 'Guided Tours', 'Self-Guided Tours - Walking', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Off-Trail Permitted Hiking', 'Hunting and Gathering', 'Hunting', 'Paddling', 'Canoeing', 'Canoe or Kayak Camping', 'Kayaking', 'Stand Up Paddleboarding', 'Junior Ranger Program', 'Skiing', 'Cross-Country Skiing', 'Snow Play', 'Snowshoeing', 'Wildlife Watching', 'Birdwatching', 'Shopping', 'Bookstore and Park Store']","['Archeology', 'Arts', 'Photography', 'Aviation', 'Explorers and Expeditions', 'Farming and  Agriculture', 'Industry', 'Mining', 'Native American Heritage', 'Animals', 'Birds', 'Fish', 'Wolves', 'Arctic', 'Tundra', 'Climate Change', 'Coasts, Islands and Atolls', 'Estuaries and Mangroves', 'Fire', 'Forests and Woodlands', 'Fossils and Paleontology', 'Geology', 'Glaciers', 'Grasslands', 'Meadows', 'Lakes', 'Mountains', 'Natural Sounds', 'Night Sky', 'Astronomy', 'Aurora Borealis', 'Oceans', 'River and Riparian', 'Scenic Views', 'Trails', 'Volcanoes', 'Watersheds', 'Headwaters', 'Waterfalls', 'Wetlands', 'Marshes', 'Wilderness']",AK,National Park & Preserve,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
7B43EA5B-298C-4BAB-B22D-860B852B40A5,https://www.nps.gov/lake/index.htm,Lake Mead National Recreation Area,lake,"Swim, boat, hike, cycle, camp and fish at America’s first and largest national recreation area. With striking landscapes and brilliant blue waters, this year-round playground spreads across 1.5 million acres of mountains, canyons, valleys and two vast lakes. See the Hoover Dam from the waters of Lake Mead or Lake Mohave, or find solitude in one of the park's nine wilderness areas.",35.96622528,-114.3469067,"['Auto and ATV', 'Scenic Driving', 'Biking', 'Road Biking', 'Boating', 'Motorized Boating', 'Sailing', 'Jet Skiing', 'Boat Tour', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Horse Camping (see also Horse/Stock Use)', 'Group Camping', 'RV Camping', 'Fishing', 'Freshwater Fishing', 'Food', 'Dining', 'Picnicking', 'Flying', 'Guided Tours', 'Self-Guided Tours - Walking', 'Self-Guided Tours - Auto', 'Bus/Shuttle Guided Tour', 'Boat Tour', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Horse Trekking', 'Horseback Riding', 'Hunting and Gathering', 'Hunting', 'Paddling', 'Canoeing', 'Kayaking', 'Stand Up Paddleboarding', 'Junior Ranger Program', 'SCUBA Diving', 'Snorkeling', 'Swimming', 'Freshwater Swimming', 'Water Skiing', 'Wildlife Watching', 'Park Film', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Archeology', 'Ruins', 'Aviation', 'Dams', 'Industry', 'Mining', 'Native American Heritage', 'Schools and Education', 'Science, Technology and Innovation', 'Transportation', 'Roads, Routes and Highways', 'Westward Expansion', 'Animals', 'Birds', 'Cats (wild)', 'Fish', 'Tortoises and Turtles', 'Canyons and Canyonlands', 'Geology', 'Groundwater', 'Aquifers', 'Freshwater Springs', 'Geothermal', 'Hot Springs', 'Lakes', 'Mountains', 'Natural Sounds', 'Night Sky', 'River and Riparian', 'Rock Landscapes and Features', 'Scenic Views', 'Trails', 'Water Trails', 'Unique Species', 'Rare', 'Endangered', 'Watersheds', 'Wilderness']","AZ,NV",National Recreation Area,"['25.00', '20.00', '15.00', '15.00', '0.00', '25.00', '50.00', '60.00', '150.00']","['Entrance - Private Vehicle', 'Entrance - Motorcycle', 'Entrance - Per Person', 'Entrance - Non-commercial Groups', 'Entrance - Education/Academic Groups', 'Commercial Entrance - Sedan', 'Commercial Entrance - Van', 'Commercial Entrance - Mini-bus', 'Commercial Entrance - Motor Coach']","{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
AC3B46AA-B4C2-4555-A82A-D4CF790DF81D,https://www.nps.gov/lamr/index.htm,Lake Meredith National Recreation Area,lamr,"Within the dry plains of the Texas Panhandle lies a hidden oasis, a haven where wildlife and people find relief from the dry grasslands above. Through this plain, the Canadian River has cut dramatic 200-foot canyons, or breaks, where humans lived many years ago. Lake Meredith occupies these hidden coves and is a haven for migratory birds and other wildlife.",35.61926203,-101.6820066,"['Auto and ATV', 'ATV Off-Roading', 'Biking', 'Mountain Biking', 'Boating', 'Camping', 'Fishing', 'Food', 'Guided Tours', 'Hiking', 'Horse Trekking', 'Horseback Riding', 'Hunting and Gathering', 'Hunting', 'Paddling', 'Canoeing', 'Kayaking', 'Junior Ranger Program', 'Shopping', 'Bookstore and Park Store']","['Animals', 'Birds', 'Grasslands', 'Prairies']",TX,National Recreation Area,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
B548FF88-8155-4E56-8E77-FB140D06E1EC,https://www.nps.gov/laro/index.htm,Lake Roosevelt National Recreation Area,laro,"The ancient geologic landscape of the upper Columbia River cradles Lake Roosevelt in walls of stone carved by massive ice age floods. Come explore the shorelines and learn the stories of American Indians, traders and trappers, settlers and dam builders who called this place home. Swim, boat, hike, camp, and fish at this hidden gem in Northeast Washington, created by the Grand Coulee Dam.",48.17148735,-118.3513713,"['Boating', 'Camping', 'Canoe or Kayak Camping', 'Car or Front Country Camping', 'Group Camping', 'RV Camping', 'Fishing', 'Freshwater Fishing', 'Food', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Hands-On', 'Citizen Science', 'Volunteer Vacation', 'Hiking', 'Front-Country Hiking', 'Hunting and Gathering', 'Hunting', 'Paddling', 'Canoeing', 'Canoe or Kayak Camping', 'Kayaking', 'Junior Ranger Program', 'Swimming', 'Freshwater Swimming', 'Park Film', 'Museum Exhibits']","['Colonization and Settlement', 'Commerce', 'Trade', 'Explorers and Expeditions', 'Forts', 'Military', 'Native American Heritage', 'Religion and Spirituality', 'Schools and Education', 'Animals', 'Birds', 'Fish', 'Geology', 'Trails']",WA,National Recreation Area,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
9AA4A53C-0331-43CC-99F5-379BC929FFB2,https://www.nps.gov/lavo/index.htm,Lassen Volcanic National Park,lavo,"Lassen Volcanic National Park is home to steaming fumaroles, meadows freckled with wildflowers, clear mountain lakes, and numerous volcanoes. Jagged peaks tell the story of its eruptive past while hot water continues to shape the land.",40.49354575,-121.4075993,"['Auto and ATV', 'Scenic Driving', 'Astronomy', 'Stargazing', 'Biking', 'Road Biking', 'Boating', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Horse Camping (see also Horse/Stock Use)', 'Group Camping', 'RV Camping', 'Compass and GPS', 'Geocaching', 'Fishing', 'Freshwater Fishing', 'Fly Fishing', 'Food', 'Dining', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Auto', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Horse Trekking', 'Horseback Riding', 'Living History', 'Paddling', 'Canoeing', 'Kayaking', 'Stand Up Paddleboarding', 'Junior Ranger Program', 'Skiing', 'Cross-Country Skiing', 'Snow Play', 'Snowshoeing', 'Swimming', 'Freshwater Swimming', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Arts', 'Explorers and Expeditions', 'Native American Heritage', 'Science, Technology and Innovation', 'Wars and Conflicts', 'Colonial/European Contact Conflicts', 'Westward Expansion', ""Women's History"", 'Animals', 'Birds', 'Cats (wild)', 'Fish', 'Climate Change', 'Fire', 'Forests and Woodlands', 'Coniferous Forests', 'Geology', 'Groundwater', 'Freshwater Springs', 'Geothermal', 'Hot Springs', 'Grasslands', 'Meadows', 'Lakes', 'Mountains', 'Natural Sounds', 'Night Sky', 'Astronomy', 'Rock Landscapes and Features', 'Scenic Views', 'Trails', 'Unique Species', 'Rare', 'Volcanoes', 'Watersheds', 'Waterfalls', 'Wilderness']",CA,National Park,"['30.00', '10.00', '25.00', '15.00', '0.00', '25.00', '50.00', '60.00', '150.00', '10.00', '10.00']","['Entrance - Private Vehicle', 'Entrance - Private Vehicle', 'Entrance - Motorcycle', 'Entrance - Per Person', 'Entrance - Education/Academic Groups', 'Commercial Entrance - Sedan', 'Commercial Entrance - Van', 'Commercial Entrance - Mini-bus', 'Commercial Entrance - Motor Coach', 'Entrance - Motorcycle', 'Entrance - Per Person']","{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
10AEFADA-AFA0-4998-A9E5-3F504F351AAB,https://www.nps.gov/labe/index.htm,Lava Beds National Monument,labe,"Lava Beds National Monument is a land of turmoil, both geological and historical. Over the last half-million years, volcanic eruptions on the Medicine Lake shield volcano have created a rugged landscape dotted with diverse volcanic features. More than 800 caves, Native American rock art sites, historic battlefields and campsites, and a high desert wilderness experience await you!",41.75915823,-121.5172189,"['Auto and ATV', 'Scenic Driving', 'Astronomy', 'Stargazing', 'Biking', 'Road Biking', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Group Camping', 'RV Camping', 'Caving', 'Food', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Junior Ranger Program', 'Skiing', 'Cross-Country Skiing', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Great Depression', 'Migrations', 'Military', 'US Army', 'Indigenous and Native Warrior', 'Battlefields', 'Monuments and Memorials', 'Native American Heritage', 'Wars and Conflicts', 'Indian and Frontier Wars', 'Westward Expansion', 'Homesteading', 'Animals', 'Birds', 'Cats (wild)', 'Caves, Caverns and Karst', 'Fire', 'Forests and Woodlands', 'Coniferous Forests', 'Geology', 'Grasslands', 'Natural Sounds', 'Night Sky', 'Astronomy', 'Scenic Views', 'Thickets and Shrublands', 'Unique Species', 'Rare', 'Volcanoes', 'Wilderness']",CA,National Monument,"['25.00', '20.00', '15.00']","['Entrance - Private Vehicle', 'Entrance - Motorcycle', 'Entrance - Per Person']","{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
5D443C5F-19A0-4A06-9CE4-30534A3DD81A,https://www.nps.gov/lecl/index.htm,Lewis & Clark National Historic Trail,lecl,"The Lewis and Clark National Historic Trail winds nearly 4,900 miles through the homelands of more than 60 Tribal nations. It follows the historic outbound and inbound routes of the Lewis and Clark Expedition of 1803-1806 from Pittsburgh, Pennsylvania to the Pacific Ocean. Follow the trail to find the people, places, and stories that make up the complex legacy of the expedition.",41.2646141052,-95.9245147705,"['Auto and ATV', 'Scenic Driving', 'Biking', 'Boating', 'Fishing', 'Guided Tours', 'Hiking', 'Living History', 'Junior Ranger Program', 'Snowshoeing', 'Wildlife Watching', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Architecture and Building', 'African American Heritage', 'Archeology', 'Arts', 'Sculpture', 'Burial, Cemetery and Gravesite', 'Colonization and Settlement', 'Dams', 'Enslavement', 'Explorers and Expeditions', 'Forts', 'Military', 'US Army', 'Monuments and Memorials', 'Native American Heritage', 'Presidents', 'Religion and Spirituality', 'Science, Technology and Innovation', 'Transportation', 'Roads, Routes and Highways', 'Westward Expansion', ""Women's History"", 'Animals', 'Climate Change', 'Foothills, Plains and Valleys', 'Forests and Woodlands', 'Fossils and Paleontology', 'Grasslands', 'Prairies', 'Meadows', 'Mountains', 'Oceans', 'River and Riparian', 'Rock Landscapes and Features', 'Buttes', 'Scenic Views', 'Trails', 'Water Trails', 'Unique Species', 'Volcanoes', 'Watersheds', 'Headwaters', 'Waterfalls', 'Wetlands', 'Wilderness']","IA,ID,IL,IN,KS,KY,MO,MT,NE,ND,OH,OR,PA,SD,WA,WV",National Historic Trail,0,Entrance - Free,"{'wednesday': '8:30AM - 4:30PM', 'monday': '8:30AM - 4:30PM', 'thursday': '8:30AM - 4:30PM', 'sunday': 'Closed', 'tuesday': '8:30AM - 4:30PM', 'friday': '8:30AM - 4:30PM', 'saturday': 'Closed'}","['Christmas Day', 'Juneteenth National Independence Day', 'Independence Day', 'Memorial Day', ""New Year's Day"", 'Thanksgiving', 'Labor Day', 'Columbus Day', 'SUMMER HOURS - Lewis and Clark National Historic Trail Visitor Center']"
